date_time,tf-IDF,#_TopTerms,Stop_Word,Train/Test_Size,Algorithm,Accuracy_Score,Accuracy_Score_not_normalized,zero_one_loss,AUC-PR,hamming_loss_avg,Jaccard_samples,Jaccard_macro,Precision,Recall,Fmeasure_Score,i,project
9/15/21 9:30,"(1, 1)",216,Yes,0.2,MLPClassifier,0.685714286,24,0.314285714,0.988369502,0.067857143,0.835238095,0.875816993,0.943661972,0.924137931,0.933797909,7,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLPClassifier,0.628571429,22,0.371428571,0.984666813,0.075,0.807142857,0.856164384,0.905797101,0.939849624,0.922509225,8,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLPClassifier,0.685714286,24,0.314285714,0.995748923,0.05,0.86,0.920454545,0.964285714,0.952941176,0.958579882,9,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.571428571,20,0.428571429,0.93779017,0.103571429,0.778979592,0.832369942,0.872727273,0.947368421,0.90851735,0,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.657142857,23,0.342857143,0.959803033,0.089285714,0.80829932,0.85380117,0.890243902,0.954248366,0.921135647,1,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.628571429,22,0.371428571,0.989156811,0.078571429,0.816870748,0.868263473,0.960264901,0.900621118,0.929487179,2,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.685714286,24,0.314285714,0.942478974,0.067857143,0.850136054,0.884848485,0.918238994,0.960526316,0.938906752,3,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.628571429,22,0.371428571,0.940248421,0.132142857,0.783265306,0.797814208,0.829545455,0.954248366,0.887537994,4,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.685714286,24,0.314285714,0.985699533,0.053571429,0.860680272,0.911764706,0.945121951,0.962732919,0.953846154,5,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.714285714,25,0.285714286,0.984119463,0.060714286,0.871632653,0.905555556,0.926136364,0.976047904,0.950437318,6,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.714285714,25,0.285714286,0.977524037,0.064285714,0.844761905,0.880794702,0.956834532,0.917241379,0.936619718,7,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.628571429,22,0.371428571,0.924712359,0.096428571,0.787142857,0.82,0.878571429,0.92481203,0.901098901,8,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.2,MLkNN,0.714285714,25,0.285714286,0.9852937,0.046428571,0.874285714,0.925714286,0.97005988,0.952941176,0.961424332,9,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.692307692,36,0.307692308,0.977656256,0.067307692,0.837820513,0.888446215,0.944915254,0.93697479,0.94092827,0,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.769230769,40,0.230769231,0.5625,0.043269231,0.885897436,0.926530612,0.953781513,0.97008547,0.961864407,1,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.673076923,35,0.326923077,0.992773559,0.050480769,0.866300366,0.912133891,0.96460177,0.943722944,0.95404814,2,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.692307692,36,0.307692308,0.550480769,0.055288462,0.851190476,0.904564315,0.947826087,0.951965066,0.949891068,3,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.596153846,31,0.403846154,0.989308614,0.067307692,0.822252747,0.879310345,0.906666667,0.966824645,0.935779817,4,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.711538462,37,0.288461538,0.564903846,0.043269231,0.878800366,0.926229508,0.961702128,0.961702128,0.961702128,5,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.788461538,41,0.211538462,0.996293085,0.033653846,0.908974359,0.945525292,0.975903614,0.96812749,0.972,6,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.692307692,36,0.307692308,0.975037019,0.0625,0.841483516,0.890295359,0.941964286,0.941964286,0.941964286,7,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.615384615,32,0.384615385,0.502403846,0.074519231,0.80224359,0.864035088,0.912037037,0.942583732,0.927058824,8,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,RandomForest,0.711538462,37,0.288461538,0.994678563,0.050480769,0.867124542,0.914634146,0.969827586,0.941422594,0.955414013,9,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.653846154,34,0.346153846,0.903054551,0.067307692,0.840521978,0.892720307,0.91015625,0.978991597,0.943319838,0,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.692307692,36,0.307692308,0.5625,0.060096154,0.843269231,0.9,0.933609959,0.961538462,0.947368421,1,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.730769231,38,0.269230769,0.94804438,0.050480769,0.865384615,0.911016949,0.977272727,0.930735931,0.953436807,2,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.692307692,36,0.307692308,0.550480769,0.050480769,0.858287546,0.9125,0.952173913,0.956331878,0.954248366,3,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.634615385,33,0.365384615,0.889535894,0.069711538,0.824038462,0.875536481,0.902654867,0.966824645,0.933638444,4,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.673076923,35,0.326923077,0.564903846,0.055288462,0.856364469,0.907258065,0.945378151,0.957446809,0.951374207,5,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.711538462,37,0.288461538,0.952782277,0.040865385,0.897527473,0.934615385,0.964285714,0.96812749,0.966202783,6,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.615384615,32,0.384615385,0.886294261,0.081730769,0.801602564,0.861788618,0.905982906,0.946428571,0.925764192,7,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.538461538,28,0.461538462,0.502403846,0.098557692,0.769826007,0.828451883,0.868421053,0.947368421,0.90617849,8,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,DecisionTree,0.730769231,38,0.269230769,0.952832463,0.048076923,0.868910256,0.918032787,0.978165939,0.937238494,0.957264957,9,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.653846154,34,0.346153846,0.992665809,0.074519231,0.822710623,0.879844961,0.91902834,0.953781513,0.936082474,0,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.730769231,38,0.269230769,0.932229917,0.048076923,0.871932234,0.918032787,0.957264957,0.957264957,0.957264957,1,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.692307692,36,0.307692308,0.993767447,0.057692308,0.854945055,0.89958159,0.964125561,0.930735931,0.947136564,2,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.673076923,35,0.326923077,0.902425733,0.057692308,0.845924908,0.901234568,0.939914163,0.956331878,0.948051948,3,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.692307692,36,0.307692308,0.98373367,0.067307692,0.833012821,0.876651982,0.925581395,0.943127962,0.9342723,4,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.653846154,34,0.346153846,0.991467652,0.057692308,0.860668498,0.903614458,0.941422594,0.957446809,0.949367089,5,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.711538462,37,0.288461538,0.996279223,0.043269231,0.889056777,0.931034483,0.960474308,0.96812749,0.964285714,6,mockito
9/15/21 9:31,"(1, 1)",216,Yes,0.3,MLPClassifier,0.673076923,35,0.326923077,0.991097415,0.064903846,0.836675824,0.885106383,0.949771689,0.928571429,0.939051919,7,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLPClassifier,0.615384615,32,0.384615385,0.891509022,0.079326923,0.789423077,0.854625551,0.91509434,0.928229665,0.921615202,8,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLPClassifier,0.653846154,34,0.346153846,0.993255055,0.057692308,0.841666667,0.903225806,0.961373391,0.937238494,0.949152542,9,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.653846154,34,0.346153846,0.954444136,0.081730769,0.823031136,0.870229008,0.904761905,0.957983193,0.930612245,0,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.653846154,34,0.346153846,0.975509492,0.067307692,0.835714286,0.88976378,0.918699187,0.965811966,0.941666667,1,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.653846154,34,0.346153846,0.970324127,0.064903846,0.825778388,0.887029289,0.963636364,0.917748918,0.940133038,2,mockito
9/15/21 9:32,"(1, 1)",216,Yes,0.3,MLkNN,0.711538462,37,0.288461538,0.95858858,0.067307692,0.850732601,0.886639676,0.924050633,0.956331878,0.939914163,3,mockito
